Zboží;Poèet SVM;Kateg.zboží
1095519;0,000;C0103
1074469;0,000;C0103
1086877;0,000;C0103
1086876;0,000;C0103
1095528;0,000;C0103
1095527;0,000;C0103
1095526;0,000;C0103
1095525;0,000;C0103
1095532;0,000;C0103
1095533;0,000;C0103
1028130;1;D0702
1057388;0,000;B0204
1057395;0,000;B0204
1057408;0,000;B0204
1096053;0,000;B0204
1088451;0,000;B0204
1088453;0,000;B0204
1096054;0,000;B0204
1084259;0,000;B0204
1084258;0,000;B0204
1096052;0,000;B0204
1080005;0,000;B0204
1080002;0,000;B0204
1080001;0,000;B0204
1079999;0,000;B0204
1079998;0,000;B0204
1111681;0,000;C0103
1094511;0,000;E0205
1081649;0,000;E0205
1081301;0,000;B0302
1074651;1;E0304
1048517;1;E0304
1102385;0,000;E0304
1092794;0,000;E0304
1074648;1;E0304
1072966;0,000;C0109
1091867;2;E0201
1084568;0,000;E0201
1024448;0,000;F0704
1103884;0,000;D0103
1086592;1;D0103
1086733;1;D0103
1057545;0,000;E0203
1048499;0,000;E0203
1107456;1;E0203
1077569;1;E0203
1107710;1;E0203
1078017;1;E0203
1077567;1;E0203
1054970;0,000;E0203
1107455;1;E0203
1009778;1;E0702
1068741;0,000;D0602
1094561;1;D0602
1028031;0,000;F0704
1082124;0,000;F0704
1024431;0,000;F0704
1024437;0,000;F0704
1024436;0,000;F0704
1024435;0,000;F0704
1024434;0,000;F0704
1096550;0,000;E0301
1020886;0,000;F0704
1027533;0,000;F0704
1020890;0,000;F0704
1020889;0,000;F0704
1020888;0,000;F0704
1024427;0,000;F0704
1024439;0,000;F0704
1096509;1;E0301
1096506;1;E0301
1096507;1;E0301
1096508;1;E0301
1095879;0,000;B0205
1115740;0,000;E0403
1115741;0,000;E0503
1115739;0,000;E0303
1060160;0,000;E0505
1115742;0,000;E0505
1082302;0,000;E0303
1024442;0,000;F0704
1024441;0,000;F0704
1024457;0,000;F0704
1107283;1;E0301
1112416;0,000;E0301
1112415;0,000;E0301
1056713;0,000;E0301
1028390;0,000;E0301
1087269;1;E0301
1035812;1;E0301
1068044;1;E0301
1068043;1;E0301
1068045;1;E0301
1047860;0,000;D0501
1045362;0,000;D0501
1020309;0,000;E0605
1072831;1;D0302
1096712;0,000;E0301
1102491;1;E0301
1094071;0,000;B0901
1094074;0,000;B0901
1104551;0,000;B0604
1104550;0,000;B0604
1104549;0,000;B0604
1109627;1;D0601
1094979;0,000;C0106
1094980;0,000;C0106
1096874;0,000;D0201
1094985;0,000;C0107
1077718;0,000;D0601
1077732;1;D0601
1081690;0,000;D0201
1094986;0,000;C0107
1094975;0,000;C0107
1094978;0,000;C0107
1094987;0,000;C0107
1094984;0,000;C0107
1009789;0,000;E0702
1049507;0,000;E0702
1009777;0,000;E0702
1082301;0,000;E0702
1009775;0,000;E0702
1077727;0,000;D0601
1009764;0,000;E0702
1104871;0,000;E0702
1104870;0,000;E0702
1104869;0,000;E0702
1104868;0,000;E0702
1106731;0,000;B0605
1106735;0,000;B0605
1074654;1;E0504
1048516;1;E0504
1081261;0,000;B0301
1106733;0,000;B0605
1106729;0,000;B0605
1106730;0,000;B0605
1106734;0,000;B0605
1086710;1;E0301
1100516;1;E0301
1086707;1;E0301
1109517;0,000;C0703
1101806;0,000;B0901
1101807;0,000;B0901
1101808;0,000;B0901
1101809;0,000;B0901
1101810;0,000;B0901
1101812;0,000;B0901
1101811;0,000;B0901
1104554;0,000;B0901
1094130;0,000;B0901
1094133;0,000;B0901
1080694;0,000;B0901
1080692;0,000;B0901
1109518;0,000;C0703
1052043;0,000;D0201
1082300;0,000;E0605
1051991;0,000;D0201
1078850;1;A0601
1078848;0,000;A0601
1114411;0,000;A0103
1106109;0,000;F0701
1024717;0,000;E0205
1011741;0,000;E0205
1011739;0,000;E0205
1081648;0,000;E0205
1084276;0,000;E0205
1011737;0,000;E0205
1011734;0,000;E0205
1109516;0,000;C0703
1092764;0,000;C0703
1096781;0,000;A0505
1096782;1;C0703
1108236;0,000;B0804
1094798;0,000;A0802
1116314;0,000;D0404
1106522;0,000;D0404
1101013;0,000;B0307
1080872;0,000;B0307
1101167;1;E0203
1029637;0,000;D0104
1086754;0,000;A0604
1086752;0,000;A0604
1066728;0,000;A0604
1094375;0,000;B0405
1048887;1;A0301
1062425;1;A0301
1061320;2;A0301
1057988;0,000;A0302
1058826;1;A0301
1058825;0,000;A0301
1079620;0,000;A0301
1014376;0,000;B0405
1104478;0,000;B0702
1067083;0,000;A0301
1103287;0,000;B0702
1103286;0,000;B0702
1099148;0,000;B0702
1106217;0,000;B0702
1106216;0,000;B0702
1106210;0,000;B0702
1097662;0,000;B0702
1038055;0,000;A0301
1098284;0,000;B0405
1098246;0,000;B0405
1097827;0,000;B0702
1045675;0,000;A0301
1113026;0,000;B0702
1111128;0,000;B0702
1111129;0,000;B0702
1112220;0,000;B0702
1092695;0,000;B0702
1113020;0,000;B0702
1111130;0,000;B0702
1111131;0,000;B0702
1113334;0,000;B0702
1018881;0,000;B0702
1092690;0,000;B0702
1114889;0,000;B0702
1092697;0,000;B0702
1091026;0,000;B0702
1113021;0,000;B0702
1112215;0,000;B0702
1116029;0,000;B0702
1111122;0,000;B0702
1114906;0,000;B0702
1111121;0,000;B0702
1112205;0,000;B0702
1112200;0,000;B0702
1065677;0,000;B0702
1112178;0,000;B0702
1092693;0,000;B0702
1114888;0,000;B0702
1114899;0,000;B0702
1111118;0,000;B0702
1111119;0,000;B0702
1092689;0,000;B0702
1113339;0,000;B0702
1043110;0,000;B0702
1043107;0,000;B0702
1043104;0,000;B0702
1040924;0,000;B0702
1040923;0,000;B0702
1040881;0,000;B0702
1070621;0,000;B0702
1112212;0,000;B0702
1113017;0,000;B0702
1112185;0,000;B0702
1114884;0,000;B0702
1113336;0,000;B0702
1092688;0,000;B0702
1113330;0,000;B0702
1113351;0,000;B0702
1113350;0,000;B0702
1047685;0,000;B0702
1047684;0,000;B0702
1092684;0,000;B0702
1092685;0,000;B0702
1113335;0,000;B0702
1114893;0,000;B0702
1112216;0,000;B0702
1113345;0,000;B0702
1113015;0,000;B0702
1112208;0,000;B0702
1113355;0,000;B0702
1057688;0,000;B0702
1113016;0,000;B0702
1114890;0,000;B0702
1070600;0,000;B0702
1044580;0,000;B0702
1070629;0,000;B0702
1113342;0,000;B0702
1113343;0,000;B0702
1113344;0,000;B0702
1113331;0,000;B0702
1113333;0,000;B0702
1112180;0,000;B0702
1114905;0,000;B0702
1113019;0,000;B0702
1018014;0,000;B0702
1019053;0,000;B0702
1019054;0,000;B0702
1019058;0,000;B0702
1113338;0,000;B0702
1113348;0,000;B0702
1113349;0,000;B0702
1111142;0,000;B0702
1018454;0,000;B0702
1113018;0,000;B0702
1040921;0,000;B0702
1114897;0,000;B0702
1113354;0,000;B0702
1113346;0,000;B0702
1070611;0,000;B0702
1112207;0,000;B0702
1054454;0,000;B0702
1112182;0,000;B0702
1112221;0,000;B0702
1113024;0,000;B0702
1113025;0,000;B0702
1058582;0,000;B0702
1070605;0,000;B0702
1113340;0,000;B0702
1113341;0,000;B0702
1112210;0,000;B0702
1112211;0,000;B0702
1111137;0,000;B0702
1112175;0,000;B0702
1092683;0,000;B0702
1113332;0,000;B0702
1116026;0,000;B0702
1092687;0,000;B0702
1114886;0,000;B0702
1091029;0,000;B0702
1092682;0,000;B0702
1113337;0,000;B0702
1040905;0,000;B0702
1114892;0,000;B0702
1044578;0,000;B0702
1111115;0,000;B0702
1113353;0,000;B0702
1114895;0,000;B0702
1112176;0,000;B0702
1040878;0,000;B0702
1057690;0,000;B0702
1113352;0,000;B0702
1112217;0,000;B0702
1116021;0,000;B0702
1116022;0,000;B0702
1084281;0,000;A0203
1100386;0,000;A0203
1088500;0,000;D0103
1095622;0,000;E0201
1079621;1;A0301
1097265;0,000;A0301
1064240;0,000;F0704
1064237;0,000;F0704
1042660;0,000;B0401
1053887;0,000;B0401
1051372;0,000;B0401
1042661;0,000;B0401
1093593;0,000;B0401
1093592;0,000;B0401
1106810;0,000;B0401
1076067;0,000;B0401
1076066;0,000;B0401
1102614;0,000;B0401
1102612;0,000;B0401
1102613;0,000;B0401
1053890;0,000;B0401
1076057;0,000;B0401
1103360;0,000;B0401
1076059;0,000;B0401
1076058;0,000;B0401
1099078;0,000;C0106
1099077;1;C0106
1095041;0,000;A0505
1031298;0,000;B0401
1031303;0,000;B0401
1031301;0,000;B0401
1071448;0,000;A0701
1068048;1;A0701
1068047;1;A0701
1110794;0,000;A0701
1110793;0,000;A0701
1110792;0,000;A0701
1085356;0,000;D0401
1105711;0,000;B0307
1062935;1;B0802
1073839;1;B0804
1073838;1;B0801
1053803;1;D0401
1071999;0,000;B0801
1071997;1;B0801
1078854;0,000;B0801
1066730;0,000;B0801
1105530;1;B0801
1111575;0,000;B1002
1082298;0,000;E0203
1093118;1;D0103
1093119;1;D0103
1096479;1;D0103
1107247;0,000;C0101
1107248;0,000;C0101
1107246;1;C0101
1087855;0,000;C0101
1087845;1;C0101
1087846;0,000;C0101
1042350;1;E0105
1100810;0,000;A0303
1114093;0,000;A0303
1114091;0,000;A0303
1114090;0,000;A0303
1100416;1;A0303
1100415;1;A0303
1114089;0,000;A0303
1114088;0,000;A0303
1100414;1;A0303
1114086;0,000;A0303
1100412;1;A0303
1100411;0,000;A0303
1114085;0,000;A0303
1114084;0,000;A0303
1100410;1;A0303
1100409;1;A0303
1114092;1;A0303
1074400;1;B0801
1052211;0,000;E0303
1061831;0,000;E0303
1071166;0,000;B0307
1071163;0,000;B0307
1071161;0,000;B0307
1055636;0,000;B0307
1071160;0,000;B0307
1092042;0,000;B0307
1047442;0,000;B0307
1052689;0,000;B0307
1075050;0,000;B0307
1010169;0,000;D0701
1010168;0,000;D0702
1094587;0,000;D0802
1094590;0,000;D0802
1094586;0,000;D0802
1094591;0,000;D0802
1094589;0,000;D0802
1101012;0,000;B0307
1114250;0,000;B0307
1105645;0,000;D0402
1103644;0,000;A0505
1103650;0,000;A0505
1103649;0,000;A0505
1103651;1;A0505
1103647;0,000;A0505
1103646;0,000;A0505
1101652;0,000;A0204
1101653;0,000;A0204
1101651;0,000;A0204
1065206;0,000;E0704
1074682;0,000;D0402
1095937;0,000;B0105
1095936;0,000;B0105
1111695;0,000;B0604
1094148;0,000;B0901
1101011;0,000;B0307
1080677;0,000;B0901
1095785;0,000;B0401
1110370;0,000;E0302
1110369;0,000;E0302
1009385;0,000;E0302
1009377;0,000;E0302
1009384;0,000;E0302
1009380;0,000;E0302
1009383;0,000;E0302
1082282;0,000;G0104
1095586;0,000;G0104
1085164;0,000;E0302
1113150;0,000;E0302
1113149;0,000;E0302
1113151;0,000;E0302
1065134;0,000;E0302
1082297;0,000;G0104
1058535;0,000;E0302
1065135;0,000;E0302
1082296;0,000;G0104
1082295;0,000;G0104
1082294;0,000;G0104
1082293;0,000;G0104
1082292;0,000;G0104
1082291;0,000;G0104
1082290;0,000;G0104
1058536;0,000;E0302
1030462;0,000;E0302
1036803;0,000;E0302
1032034;0,000;E0302
1036802;0,000;E0302
1082289;0,000;G0104
1040724;0,000;E0302
1065136;0,000;E0302
1040723;0,000;E0302
1036804;0,000;E0302
1082288;0,000;G0104
1034181;0,000;E0302
1028565;0,000;E0302
1009382;0,000;E0302
1076349;0,000;E0302
1022557;0,000;E0302
1022564;0,000;E0302
1022563;0,000;E0302
1051517;0,000;E0302
1082287;0,000;G0104
1082286;0,000;G0104
1082285;0,000;E0302
1095587;0,000;G0104
1009381;0,000;E0302
1082283;0,000;G0104
1084652;1;D0401
1103673;1;D0401
1109232;0,000;D0504
1084646;0,000;D0401
1051877;0,000;D0206
1112418;0,000;E0105
1104576;0,000;B0301
1108525;0,000;B0301
1109234;0,000;D0404
1110376;0,000;D0206
1110378;0,000;A0203
1103751;0,000;A0701
1103750;0,000;A0701
1103748;0,000;A0701
1103749;1;A0701
1103747;0,000;A0701
1103746;0,000;A0701
1103745;0,000;A0701
1103744;0,000;A0701
1103743;0,000;A0701
1104744;0,000;B0604
1053382;0,000;E0303
1106886;1;B0604
1106882;0,000;B0604
1042387;0,000;D0104
1097605;1;A0505
1114469;0,000;B0405
1114470;0,000;B0405
1114467;0,000;B0405
1114468;0,000;B0405
1099416;0,000;D0104
1109233;0,000;D0404
1101007;0,000;B0307
1044031;0,000;B0307
1104687;1;B0501
1115376;0,000;B0502
1113148;0,000;E0302
1094146;0,000;B0901
1080673;0,000;B0901
1114465;0,000;B0405
1114466;0,000;B0405
1013505;0,000;C0104
1088672;0,000;E0201
1061444;0,000;F0604
1087548;0,000;C0104
1079510;0,000;F0604
1047935;1;A0501
1105651;0,000;B0604
1108599;0,000;B0604
1112439;0,000;B0307
1059606;0,000;B0106
1082270;0,000;E0302
1082269;0,000;E0302
1082268;0,000;E0302
1112519;0,000;C0110
1105488;0,000;A0505
1103645;0,000;A0505
1103648;0,000;A0505
1105489;0,000;A0505
1105490;0,000;A0505
1104253;1;A0505
1009413;1;E0203
1102743;0,000;E0606
1101197;1;D0103
1090165;1;E0606
1105905;0,000;E0802
1105901;0,000;E0802
1105899;0,000;E0802
1061149;1;E0606
1009790;0,000;E0702
1091754;0,000;E0606
1091755;0,000;E0606
1076376;0,000;B0802
1009788;0,000;E0702
1054150;0,000;E0606
1034918;0,000;E0702
1074928;0,000;D0401
1052187;1;E0702
1052189;1;E0702
1052203;1;E0702
1088726;0,000;B0702
1088711;0,000;B0702
1110517;0,000;B0702
1110515;0,000;B0702
1109948;0,000;B0702
1110514;0,000;B0702
1109940;0,000;B0702
1110519;0,000;B0702
1108797;0,000;B0702
1107600;0,000;B0702
1107599;0,000;B0702
1105752;0,000;B0702
1105750;0,000;B0702
1108789;0,000;B0702
1107628;0,000;B0702
1108792;0,000;B0702
1108791;0,000;B0702
1107622;0,000;B0702
1107537;0,000;B0702
1109479;0,000;B0702
1110511;0,000;B0702
1109942;0,000;B0702
1109950;0,000;B0702
1103275;0,000;B0702
1107532;0,000;B0702
1107562;0,000;B0702
1107549;0,000;B0702
1107525;0,000;B0702
1107524;0,000;B0702
1109480;0,000;B0702
1109481;0,000;B0702
1107624;0,000;B0702
1107623;0,000;B0702
1107540;0,000;B0702
1107541;0,000;B0702
1107533;0,000;B0702
1107547;0,000;B0702
1107545;0,000;B0702
1107528;0,000;B0702
1107546;0,000;B0702
1107529;0,000;B0702
1107535;0,000;B0702
1107558;0,000;B0702
1107571;0,000;B0702
1109478;0,000;B0702
1107536;0,000;B0702
1109477;0,000;B0702
1107531;0,000;B0702
1088307;0,000;A0804
1079266;0,000;A0602
1079264;0,000;A0602
1079261;0,000;A0602
1098867;0,000;A0602
1112739;0,000;A0602
1112740;0,000;A0602
1112738;0,000;A0602
1112733;0,000;A0602
1112732;0,000;A0602
1112735;0,000;A0602
1112734;0,000;A0602
1112737;0,000;A0602
1112736;0,000;A0602
1038190;0,000;D0702
1040109;1;D0702
1075383;1;E0606
1076267;0,000;E0606
1073782;0,000;E0606
1073853;1;E0606
1053715;1;E0606
1063172;1;E0606
1101164;0,000;E0606
1053867;1;E0606
1112087;0,000;D0201
1112086;0,000;D0201
1093815;0,000;D0201
1093816;0,000;D0201
1055792;0,000;D0201
1093813;1;D0201
1093814;0,000;D0201
1111944;1;D0201
1093810;0,000;D0201
1111945;0,000;D0201
1093811;0,000;D0201
1093812;0,000;D0201
1038979;0,000;D0201
1112010;0,000;D0201
1096675;0,000;A0405
1112524;0,000;C0115
1082898;0,000;B0404
1067320;1;E0601
1084121;0,000;C0601
1068062;0,000;B0105
1095992;0,000;B0104
1103677;0,000;D0201
1047443;1;D0201
1103676;1;D0201
1096887;1;D0201
1071309;0,000;D0501
1071319;0,000;D0501
1056920;0,000;D0501
1111451;1;D0501
1060195;0,000;D0501
1104384;0,000;F0302
1038848;3;D0201
1071305;1;D0501
1093476;0,000;A0201
1093475;0,000;A0201
1077403;1;E0601
1049510;1;E0604
1063858;0,000;E0604
1049508;1;E0604
1112729;0,000;B0604
1103508;0,000;B0504
1081088;0,000;B0504
1039745;0,000;B0504
1068063;0,000;B0205
1079987;0,000;B0204
1079986;0,000;B0204
1079985;0,000;B0204
1079984;0,000;B0204
1063658;0,000;A0505
1107069;0,000;A0803
1001904;0,000;A0803
1007314;0,000;A0803
1001903;0,000;A0803
1001901;0,000;A0803
1107068;0,000;A0803
1001897;0,000;A0803
1111965;1;E0603
1081997;0,000;D0206
1081998;0,000;D0206
1112419;0,000;E0405
1020955;0,000;E0405
1110371;1;E0201
1037834;2;D0201
1038251;0,000;D0201
1052510;1;D0201
1079572;0,000;A0505
1090341;0,000;A0505
1094536;1;E0201
1029349;1;E0202
1081327;0,000;B0507
1081325;0,000;B0507
1095250;0,000;C0103
1103531;0,000;C0101
1103530;0,000;C0101
1103529;0,000;C0101
1103528;2;C0101
1103527;0,000;C0101
1115907;0,000;C0101
1115906;1;C0101
1114262;0,000;C0101
1114261;0,000;C0101
1111952;0,000;B0801
1111951;0,000;B0801
1111947;0,000;B0801
1111949;0,000;B0801
1111950;0,000;B0801
1111948;0,000;B0801
1110908;0,000;B0801
1110906;0,000;B0801
1110905;0,000;B0801
1110907;0,000;B0801
1104738;0,000;B0604
1094787;0,000;E0205
1094786;0,000;E0205
1104929;1;E0201
1104928;2;E0201
1065018;0,000;A0506
1109173;0,000;A0506
1104927;1;E0201
1095385;1;B0301
1096914;1;B0302
1104105;0,000;B0301
1104104;1;B0301
1104103;1;B0301
1096478;1;B0301
1096477;0,000;B0301
1096476;0,000;B0301
1096475;0,000;B0301
1096474;0,000;B0301
1090400;0,000;B0301
1090399;1;B0301
1090401;1;B0301
1090397;0,000;B0301
1090396;1;B0301
1104107;0,000;B0302
1051132;1;B0301
1073524;0,000;D0201
1092188;0,000;B0303
1092187;0,000;B0303
1096916;0,000;B0303
1090871;1;B0301
1090402;0,000;B0301
1100132;0,000;B0301
1100130;2;B0301
1090381;1;B0301
1090380;1;B0301
1087941;1;B0301
1104102;1;B0301
1104101;1;B0301
1099677;1;B0301
1035220;0,000;B0504
1081087;0,000;B0504
1112000;0,000;D0201
1111999;0,000;D0201
1045779;0,000;B0504
1045776;0,000;B0504
1106865;0,000;E0302
1060099;0,000;D0502
1088172;1;A0503
1114109;0,000;A0503
1062498;1;A0503
1079545;0,000;A0701
1112232;0,000;B0302
1082170;0,000;D0502
1082169;0,000;D0502
1092159;0,000;E0301
1092161;0,000;E0301
1092160;0,000;E0301
1079732;0,000;A0801
1079731;0,000;A0801
1102246;1;E0301
1112495;0,000;A0103
1098710;0,000;A0103
1079733;0,000;A0801
1079983;0,000;B0104
1074693;0,000;B0104
1088884;0,000;B0901
1088883;0,000;B0901
1054121;0,000;B0504
1071672;0,000;B0104
1071668;0,000;B0204
1104375;1;B0904
1104374;1;B0904
1104372;0,000;B0904
1104371;1;B0904
1104370;0,000;B0904
1104369;1;B0904
1104368;1;B0904
1054120;0,000;B0504
1054119;0,000;B0504
1054117;0,000;B0504
1080669;0,000;B0901
1088877;0,000;B0901
1094863;0,000;C0112
1094862;0,000;C0112
1082896;0,000;C0104
1082895;0,000;C0104
1082894;0,000;C0104
1082892;0,000;C0104
1082890;0,000;C0104
1085438;0,000;C0104
1068891;0,000;B0204
1034693;0,000;B0901
1034692;0,000;B0901
1074694;0,000;B0104
1082886;0,000;C0104
1082885;0,000;C0104
1082884;0,000;C0104
1037053;0,000;B0901
1094937;0,000;C0106
1058670;0,000;B0104
1079976;0,000;B0104
1079975;0,000;B0104
1084315;0,000;C0602
1105506;0,000;B0104
1097362;0,000;B0104
1097361;0,000;B0104
1016309;0,000;B0504
1016308;0,000;B0504
1016307;0,000;B0504
1058601;0,000;B0504
1058600;0,000;B0504
1058599;0,000;B0504
1058602;0,000;B0504
1035197;0,000;B0504
1035196;0,000;B0504
1036495;0,000;B0504
1081085;0,000;B0504
1035195;0,000;B0504
1035194;0,000;B0504
1021396;0,000;B0504
1081084;0,000;B0504
1021394;0,000;B0504
1021393;0,000;B0504
1021391;0,000;B0504
1036376;0,000;B0105
1106606;0,000;C0103
1106607;0,000;C0103
1106602;0,000;C0103
1106603;0,000;C0103
1097359;0,000;B0104
1032647;0,000;B0901
1088876;0,000;B0901
1032643;0,000;B0901
1032641;0,000;B0901
1099849;0,000;B0204
1099851;0,000;B0204
1099848;0,000;B0204
1097360;0,000;B0204
1098942;0,000;B0204
1098941;0,000;B0204
1084257;0,000;B0204
1085395;0,000;B0204
1095991;0,000;B0204
1095989;0,000;B0204
1085394;0,000;B0204
1095990;0,000;B0204
1085393;0,000;B0204
1085392;0,000;B0204
1095988;0,000;B0204
1100285;0,000;B0104
1058669;0,000;B0104
1079972;0,000;B0104
1108520;0,000;B0301
1105504;0,000;B0104
1105503;0,000;B0104
1105502;0,000;B0204
1079971;0,000;B0104
1079970;0,000;B0104
1036658;0,000;C0104
1014176;0,000;C0104
1045250;0,000;B0504
1021344;0,000;B0504
1016246;0,000;B0504
1030602;0,000;B0504
1110508;0,000;A0103
1081632;0,000;D0201
1081631;0,000;D0201
1105751;1;E0502
1082751;0,000;B0506
1068477;1;E0605
1068478;1;E0605
1068476;0,000;E0605
1102739;0,000;E0605
1054170;0,000;E0605
1102741;1;E0605
1049464;0,000;E0605
1102740;0,000;E0605
1061145;1;E0605
1109485;0,000;B0105
1109486;0,000;B0105
1106864;0,000;B0204
1106863;0,000;B0204
1106862;0,000;B0104
1106860;0,000;B0105
1090951;1;D0703
1082264;0,000;E0303
1102101;1;D0203
1113857;0,000;A0504
1113856;0,000;A0504
1053366;1;E0605
1101166;1;E0605
1065914;1;E0605
1099076;1;E0605
1075044;1;E0605
1066815;0,000;E0605
1112827;1;E0605
1077752;0,000;B0504
1054250;1;B0301
1015392;1;B0301
1081262;1;B0301
1087657;0,000;C0106
1008406;0,000;E0405
1041616;0,000;B0504
1041615;0,000;B0504
1041614;0,000;B0504
1041612;0,000;B0504
1092157;0,000;B0504
1029705;0,000;B0504
1097372;0,000;B0504
1093440;1;A0701
1093439;2;A0701
1093438;2;A0701
1093437;2;A0701
1084801;0,000;B0405
1097395;0,000;D0401
1101961;1;D0401
1039670;0,000;D0401
1094861;0,000;C0104
1094860;0,000;C0104
1082881;0,000;C0104
1082879;0,000;C0104
1082878;0,000;C0104
1082875;0,000;C0104
1082874;0,000;C0104
1090968;1;D0402
1094368;0,000;B0405
1098247;0,000;B0405
1096324;0,000;B0405
1075707;0,000;F0301
1075704;0,000;F0304
1102095;1;D0301
1099564;0,000;D0203
1076618;1;D0203
1009751;0,000;E0603
1086319;0,000;D0301
1086318;1;D0301
1077548;0,000;C0112
1077547;0,000;C0112
1077546;0,000;C0112
1077194;0,000;C0112
1087695;0,000;C0112
1095629;0,000;D0302
1094532;0,000;D0302
1084292;0,000;D0201
1095628;1;D0201
1102074;1;D0201
1095630;1;D0201
1104170;0,000;C0103
1098180;0,000;C0103
1087551;0,000;C0103
1104395;0,000;D0201
1097681;0,000;A0801
1040688;1;E0502
1081647;0,000;E0205
1081646;0,000;E0205
1105991;0,000;C0101
1100547;0,000;C0101
1054450;1;C0101
1084900;1;C0101
1104042;0,000;B1002
1110044;0,000;E0505
1015356;1;B0301
1091689;0,000;B0301
1110059;0,000;E0302
1110058;0,000;E0302
1102687;0,000;C0102
1113566;1;C0102
1113568;1;C0102
1113567;0,000;C0102
1096047;0,000;B0205
1102862;0,000;B1002
1102861;0,000;B1002
1102860;0,000;B1002
1102859;0,000;B1002
1035660;0,000;E0305
1111103;0,000;E0302
1111102;0,000;E0302
1069915;0,000;B0504
1081077;0,000;B0504
1036583;0,000;B0903
1092633;0,000;B0801
1092637;0,000;B0801
1092635;0,000;B0801
1092636;1;B0801
1092634;0,000;B0801
1051092;1;B0801
1050277;0,000;B0504
1016299;0,000;B0504
1092632;0,000;B0801
1099121;1;B0801
1092629;0,000;B0801
1092630;0,000;B0801
1030848;0,000;B0901
1061807;1;B0802
1078547;1;B0802
1072741;0,000;B0802
1081582;0,000;B0802
1061809;0,000;B0802
1033068;0,000;B0903
1080864;1;B0903
1049658;1;B0903
1030599;0,000;B0504
1056084;0,000;E0301
1082262;0,000;E0302
1082261;0,000;E0302
1082260;0,000;E0302
1082259;0,000;E0302
1082258;0,000;E0302
1082257;0,000;E0302
1082256;0,000;E0302
1082255;0,000;E0302
1082254;0,000;E0302
1082866;0,000;C0112
1069916;0,000;B0504
1100279;0,000;B0504
1105368;0,000;E0303
1085318;0,000;E0303
1051062;0,000;E0303
1051061;0,000;E0303
1052204;0,000;E0303
1017098;0,000;B0504
C890191;0,000;SPOTREBNI
1105362;0,000;E0802
1105359;0,000;E0802
1105356;0,000;E0802
1105358;0,000;E0802
1105357;0,000;E0802
1105355;0,000;E0802
1105354;0,000;E0802
1105352;0,000;E0802
1105351;0,000;E0802
1105350;0,000;E0802
1081075;0,000;B0504
1081074;0,000;B0504
1111946;0,000;D0201
1102733;1;E0201
1102736;1;E0201
1102731;2;E0201
1102617;1;E0201
1087416;1;E0201
1115282;0,000;E0201
1087423;0,000;E0201
1102737;1;E0201
1102735;1;E0201
1087419;1;E0201
1102728;1;E0201
1102729;1;E0201
1087412;1;E0201
1108438;0,000;B0504
1108437;0,000;B0504
1004842;0,000;A0804
1009811;0,000;E0606
1094350;0,000;B0504
1094349;0,000;B0504
1094348;0,000;B0504
1094347;0,000;B0504
1057030;0,000;B0504
1057029;0,000;B0504
1057028;0,000;B0504
1057027;0,000;B0504
1057026;0,000;B0504
1070800;0,000;B0504
1081072;0,000;B0504
1081068;0,000;B0504
1054818;0,000;B0504
1054827;0,000;B0504
1054825;0,000;B0504
1054822;0,000;B0504
1054815;0,000;B0504
1054817;0,000;B0504
1054826;0,000;B0504
1054816;0,000;B0504
1081065;0,000;B0504
1081064;0,000;B0504
1081063;0,000;B0504
1081062;0,000;B0504
1081061;0,000;B0504
1032845;0,000;B0504
1032838;0,000;B0504
1032836;0,000;B0504
1040358;0,000;B0504
1032722;0,000;B0504
1040356;0,000;B0504
1040355;0,000;B0504
1040354;0,000;B0504
1040353;0,000;B0504
1081073;0,000;B0504
1040349;0,000;B0504
1040348;0,000;B0504
1040339;0,000;B0504
1017890;0,000;B0504
1040338;0,000;B0504
1017884;0,000;B0504
1040333;0,000;B0504
1094351;0,000;B0504
1101814;0,000;B0502
1108759;1;B0502
1100209;1;E0605
1111475;2;E0201
1043956;0,000;B0303
1031681;0,000;B0303
1091796;1;E0901
1091795;0,000;E0901
1091794;0,000;E0901
1091792;0,000;E0901
1112231;0,000;B0302
1079257;0,000;A0801
1079256;0,000;A0801
1031083;0,000;A0801
1031082;0,000;A0801
1079254;0,000;A0801
1106605;0,000;C0103
1109564;0,000;C0108
1105732;1;A0505
1073735;1;A0506
1059601;0,000;C0106
1109563;0,000;C0108
1100225;1;A0503
1073766;0,000;A0503
1061083;1;A0503
1100224;1;A0503
1109562;0,000;C0702
1109561;0,000;C0702
1104252;1;A0503
1061082;0,000;A0503
1109560;0,000;C0108
1094908;0,000;C0106
1073589;0,000;E0604
1112316;0,000;E0604
1114525;0,000;B0504
1100223;0,000;A0506
1073590;1;E0604
1105234;1;E0604
1104623;1;E0604
1100222;0,000;A0506
1106469;0,000;A0506
1114528;0,000;B0504
1114527;0,000;B0504
1114526;0,000;B0504
1082861;0,000;C0108
1086213;0,000;A0506
1113002;0,000;A0506
1073772;0,000;A0506
1079855;0,000;A0506
1073771;0,000;A0506
1079854;0,000;A0506
1106881;0,000;B0301
1043976;0,000;B0301
1043974;0,000;B0301
1043971;0,000;B0301
1112270;1;E0604
1112269;1;E0604
1112267;1;E0604
1079252;0,000;A0801
1079251;0,000;A0801
1101327;1;D0201
1101328;1;D0201
1101308;0,000;D0201
1101325;0,000;D0201
1101326;0,000;D0201
1107506;0,000;F0308
